"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
503006,Peranambattu,North Arcot Ambedkar,36195,47562,5809,6.2,18180,18015,1009,6531,3329,3202,1040,9205,25.4,4571,4634,986,13,0,7,6,1167,15034,50.7,9332,5702,1637,9759,27,8700,1059,8215,236,0.7,9,227,40,26200,72.4,9471,16729,566,555,5.7,394,161,2447,5694,58.3,5105,589,8667,3514,36,3205,309,10372,203,2.1,173,30,5767,320,3.3,192,128,1500,28,0.3,25,3,8333,4,0,4,0,0,1137,11.7,896,241,3718,4231,11.7,3943,288,13691,322,3.3,262,60,4367,1921,19.7,1877,44,42659,296,3,293,3,97667,1297,13.3,1035,262,3950
504007,Dharmapuri,Dharmapuri,59318,50917,12397,4.8,30202,29116,1037,8037,4151,3886,1068,4017,6.8,2028,1989,1020,30,0.1,17,13,1308,38607,75.3,22028,16579,1329,19764,33.3,16268,3496,4653,96,0.2,4,92,43,39458,66.5,13930,25528,546,2269,11.5,1680,589,2852,5493,27.8,4448,1045,4256,12020,60.8,10156,1864,5448,1028,5.2,912,116,7862,1047,5.3,593,454,1306,176,0.9,159,17,9353,18,0.1,16,2,8000,473,2.4,291,182,1599,3969,6.7,3203,766,4181,1033,5.2,938,95,9874,5075,25.7,4526,549,8244,1779,9,1749,30,58300,5166,26.1,3881,1285,3020
504006,Palakkodu,Dharmapuri,15853,63412,2863,5.5,8162,7691,1061,2299,1204,1095,1100,385,2.4,206,179,1151,0,0,0,0,0,8788,64.8,5296,3492,1517,5296,33.4,4395,901,4878,38,0.2,2,36,56,10519,66.4,3765,6754,557,1636,30.9,1169,467,2503,772,14.6,699,73,9575,2889,54.6,2527,362,6981,824,15.6,663,161,4118,770,14.5,465,305,1525,41,0.8,41,0,0,1,0,0,1,0,109,2.1,82,27,3037,555,3.5,517,38,13605,107,2,100,7,14286,1677,31.7,1539,138,11152,320,6,319,1,319000,892,16.8,669,223,3000
504002,Denkanikota,Dharmapuri,18909,13269,3477,5.4,9777,9132,1071,3225,1684,1541,1093,2408,12.7,1205,1203,1002,286,1.5,162,124,1306,9116,58.1,5448,3668,1485,6875,36.4,5395,1480,3645,200,1.1,0,200,0,11834,62.6,4382,7452,588,2510,36.5,1781,729,2443,1209,17.6,928,281,3302,3156,45.9,2686,470,5715,1397,20.3,931,466,1998,988,14.4,728,260,2800,125,1.8,122,3,40667,0,0,0,0,0,103,1.5,57,46,1239,873,4.6,662,211,3137,233,3.4,209,24,8708,1375,20,1272,103,12350,438,6.4,436,2,218000,1343,19.5,978,365,2679
504001,Hosur,Dharmapuri,41739,33391,9167,4.6,22355,19384,1153,6804,3445,3359,1026,2023,4.8,1057,966,1094,255,0.6,133,122,1090,26258,75.2,15565,10693,1456,14627,35,13170,1457,9039,584,1.4,32,552,58,26528,63.6,9153,17375,527,1252,8.6,1017,235,4328,7143,48.8,6694,449,14909,6256,42.8,5481,775,7072,352,2.4,340,12,28333,693,4.7,498,195,2554,183,1.3,157,26,6038,24,0.2,22,2,11000,218,1.5,159,59,2695,6220,14.9,5866,354,16571,681,4.7,647,34,19029,2730,18.7,2602,128,20328,868,5.9,851,17,50059,2658,18.2,2028,630,3219
504003,Krishnagiri,Dharmapuri,60315,52448,12136,5,30450,29865,1020,8761,4534,4227,1073,5430,9,2654,2776,956,421,0.7,206,215,958,36272,70.4,19641,16631,1181,17513,29,15367,2146,7161,280,0.5,42,238,176,42522,70.5,15041,27481,547,1190,6.8,1026,164,6256,4224,24.1,3645,579,6295,12222,69.8,10813,1409,7674,636,3.6,580,56,10357,225,1.3,167,58,2879,206,1.2,162,44,3682,123,0.7,117,6,19500,300,1.7,195,105,1857,2871,4.8,2456,415,5918,930,5.3,877,53,16547,5640,32.2,5396,244,22115,2056,11.7,2037,19,107211,4526,25.8,3380,1146,2949
504004,Kaveripattinam,Dharmapuri,14719,33682,2990,4.9,7288,7431,981,1921,967,954,1014,1710,11.6,838,872,961,3,0,1,2,500,9853,77,5492,4361,1259,4907,33.3,4029,878,4589,29,0.2,7,22,318,9783,66.5,3252,6531,498,380,7.7,334,46,7261,1298,26.5,1006,292,3445,3233,65.9,2693,540,4987,273,5.6,252,21,12000,48,1,30,18,1667,55,1.1,48,7,6857,4,0.1,4,0,0,38,0.8,28,10,2800,1041,7.1,772,269,2870,215,4.4,202,13,15538,1739,35.4,1544,195,7918,316,6.4,315,1,315000,1178,24,834,344,2424
504005,Harur,Dharmapuri,19822,13484,4360,4.5,10156,9666,1051,2456,1236,1220,1013,3673,18.5,1821,1852,983,179,0.9,92,87,1057,11804,68,6960,4844,1437,6612,33.4,5465,1147,4765,676,3.4,12,664,18,12534,63.2,4679,7855,596,2120,32.1,1494,626,2387,938,14.2,858,80,10725,3560,53.8,3119,441,7073,662,10,561,101,5554,1345,20.3,834,511,1632,107,1.6,93,14,6643,6,0.1,6,0,0,32,0.5,16,16,1000,493,2.5,439,54,8130,407,6.2,397,10,39700,1548,23.4,1465,83,17651,638,9.6,635,3,211667,1374,20.8,1019,355,2870
505003,Arani,Tiruvannamalai Sambuvarayar,54898,56248,9575,5.7,27717,27181,1020,7149,3705,3444,1076,5575,10.2,2785,2790,998,79,0.1,37,42,881,34938,73.2,20142,14796,1361,17398,31.7,14428,2970,4858,198,0.4,73,125,584,37302,67.9,13216,24086,549,1471,8.5,839,632,1328,7483,43,6038,1445,4179,8467,48.7,7572,895,8460,543,3.1,429,114,3763,851,4.9,347,504,688,54,0.3,42,12,3500,23,0.1,21,2,10500,3376,19.4,2720,656,4146,3263,5.9,2672,591,4521,821,4.7,625,196,3189,4431,25.5,4203,228,18434,965,5.5,955,10,95500,3071,17.7,2414,657,3674
505002,Vandavasi,Tiruvannamalai Sambuvarayar,24578,25602,4566,5.4,12346,12232,1009,3435,1741,1694,1028,3086,12.6,1573,1513,1040,208,0.8,97,111,874,15213,72,8766,6447,1360,7549,30.7,5953,1596,3730,117,0.5,1,116,9,16912,68.8,6392,10520,608,1579,20.9,1004,575,1746,2385,31.6,1715,670,2560,3595,47.6,3244,351,9242,474,6.3,418,56,7464,1040,13.8,522,518,1008,55,0.7,54,1,54000,10,0.1,10,0,0,1268,16.8,652,616,1058,907,3.7,863,44,19614,200,2.6,190,10,19000,1442,19.1,1416,26,54462,542,7.2,538,4,134500,1611,21.3,1290,321,4019
505004,Polur,Tiruvannamalai Sambuvarayar,23046,16712,4773,4.8,11452,11594,988,3010,1511,1499,1008,1032,4.5,515,517,996,11,0,7,4,1750,13790,68.8,7999,5791,1381,7419,32.2,5856,1563,3747,115,0.5,6,109,55,15512,67.3,5590,9922,563,2890,39,1898,992,1913,1299,17.5,1168,131,8916,3231,43.6,2791,440,6343,846,11.4,638,208,3067,1942,26.2,1167,775,1506,101,1.4,92,9,10222,1,0,1,0,0,215,2.9,182,33,5515,706,3.1,624,82,7610,377,5.1,361,16,22563,1384,18.7,1270,114,11140,322,4.3,320,2,160000,1525,20.6,1201,324,3707
505005,Tiruvannamalai,Tiruvannamalai Sambuvarayar,109196,80056,18252,6,55477,53719,1033,15241,7786,7455,1044,11701,10.7,5825,5876,991,1012,0.9,525,487,1078,72079,76.7,41196,30883,1334,29276,26.8,26132,3144,8312,277,0.3,50,227,220,79643,72.9,29295,50348,582,2321,7.9,2018,303,6660,6282,21.5,5497,785,7003,20708,70.7,18650,2058,9062,1289,4.4,1175,114,10307,741,2.5,574,167,3437,256,0.9,236,20,11800,35,0.1,33,2,16500,260,0.9,176,84,2095,3556,3.3,3385,171,19795,2431,8.3,1903,528,3604,10199,34.8,9730,469,20746,2959,10.1,2905,54,53796,7550,25.8,6015,1535,3919
505001,Tiruvettipuram,Tiruvannamalai Sambuvarayar,31210,29006,5303,5.9,15636,15574,1004,4211,2073,2138,970,3107,10,1524,1583,963,218,0.7,106,112,946,19522,72.3,11251,8271,1360,9469,30.3,7894,1575,5012,384,1.2,56,328,171,21357,68.4,7686,13671,562,1915,20.2,1314,601,2186,3092,32.7,2668,424,6292,4468,47.2,3917,551,7109,743,7.8,584,159,3673,1024,10.8,594,430,1381,142,1.5,131,11,11909,6,0.1,5,1,5000,1382,14.6,1059,323,3279,1506,4.8,1428,78,18308,198,2.1,176,22,8000,1923,20.3,1822,101,18040,448,4.7,439,9,48778,2097,22.1,1656,441,3755
506005,Kallakkurichi,South Arcot,27894,17423,5699,4.9,14293,13601,1051,3862,1947,1915,1017,3898,14,2018,1880,1073,237,0.8,125,112,1116,17389,72.4,10183,7206,1413,8367,30,7281,1086,6704,850,3,35,815,43,18677,67,6977,11700,596,2433,29.1,1879,554,3392,1296,15.5,1226,70,17514,4645,55.5,4182,463,9032,941,11.2,895,46,19457,1397,16.7,899,498,1805,88,1.1,79,9,8778,7,0.1,6,1,6000,72,0.9,55,17,3235,871,3.1,857,14,61214,346,4.1,308,38,8105,1960,23.4,1896,64,29625,624,7.5,618,6,103000,2061,24.6,1668,393,4244
506004,Tirukkoyilur,South Arcot,23636,19697,4646,5.1,11970,11666,1026,3065,1585,1480,1071,3552,15,1783,1769,1008,93,0.4,44,49,898,15494,75.3,8719,6775,1287,7100,30,5799,1301,4457,252,1.1,34,218,156,16284,68.9,6137,10147,605,2452,34.5,1719,733,2345,810,11.4,784,26,30154,3843,54.1,3301,542,6090,953,13.4,752,201,3741,1469,20.7,939,530,1772,25,0.4,23,2,11500,5,0.1,5,0,0,53,0.7,40,13,3077,547,2.3,536,11,48727,205,2.9,203,2,101500,1590,22.4,1502,88,17068,418,5.9,412,6,68667,1835,25.8,1387,448,3096
506001,Tindivanam,South Arcot,61579,27527,11694,5.3,31714,29865,1062,7931,4060,3871,1049,8318,13.5,4179,4139,1010,352,0.6,173,179,966,41597,77.5,23860,17737,1345,16467,26.7,14255,2212,6444,266,0.4,29,237,122,44846,72.8,17430,27416,636,3216,19.5,2484,732,3393,2539,15.4,2361,178,13264,10762,65.4,9457,1305,7247,1810,11,1594,216,7380,1242,7.5,743,499,1489,114,0.7,100,14,7143,50,0.3,47,3,15667,129,0.8,76,53,1434,1858,3,1781,77,23130,502,3,457,45,10156,4326,26.3,4147,179,23168,1653,10,1631,22,74136,4783,29,3679,1104,3332
506002,Villupuram,South Arcot,88788,99427,17672,5,45501,43287,1051,11745,6017,5728,1050,10201,11.5,5145,5056,1018,139,0.2,81,58,1397,63226,82.1,35425,27801,1274,24147,27.2,21851,2296,9517,639,0.7,94,545,172,64002,72.1,23556,40446,582,1953,8.1,1733,220,7877,4899,20.3,4642,257,18062,17330,71.8,15510,1820,8522,1004,4.2,963,41,23488,744,3.1,573,171,3351,170,0.7,163,7,23286,35,0.1,34,1,34000,228,0.9,167,61,2738,3503,3.9,3376,127,26583,1133,4.7,1065,68,15662,7857,32.5,7550,307,24593,3414,14.1,3306,108,30611,6059,25.1,4654,1405,3312
506006,Panruti,South Arcot,51394,28505,9257,5.6,26221,25173,1042,7406,3751,3655,1026,7588,14.8,3813,3775,1010,144,0.3,79,65,1215,30816,70.1,18150,12666,1433,16330,31.8,13901,2429,5723,485,0.9,12,473,25,34579,67.3,12308,22271,553,5438,33.3,3952,1486,2659,3110,19,2975,135,22037,7829,47.9,7020,809,8677,1738,10.6,1480,258,5736,3536,21.7,2330,1206,1932,117,0.7,96,21,4571,47,0.3,46,1,46000,156,1,126,30,4200,2105,4.1,2034,71,28648,802,4.9,769,33,23303,4110,25.2,3897,213,18296,1214,7.4,1200,14,85714,2505,15.3,1923,582,3304
506007,Thorapadi,South Arcot,6538,31738,1327,4.9,3356,3182,1055,766,387,379,1021,578,8.8,298,280,1064,28,0.4,11,17,647,4325,74.9,2541,1784,1424,2591,39.6,1901,690,2755,125,1.9,1,124,8,3822,58.5,1454,2368,614,954,36.8,637,317,2009,916,35.4,614,302,2033,726,28,655,71,9225,369,14.2,305,64,4766,576,22.2,323,253,1277,4,0.2,4,0,0,5,0.2,5,0,0,770,29.7,479,291,1646,113,1.7,107,6,17833,28,1.1,23,5,4600,370,14.3,359,11,32636,47,1.8,47,0,0,309,11.9,249,60,4150
506008,Nellikuppam,South Arcot,42783,19908,8204,5.2,21519,21264,1012,5732,2904,2828,1027,13750,32.1,6951,6799,1022,40,0.1,23,17,1353,24623,66.5,14109,10514,1342,12063,28.2,10102,1961,5151,446,1,113,333,339,30274,70.8,11304,18970,596,6381,52.9,5011,1370,3658,2010,16.7,1928,82,23512,3697,30.6,3188,509,6263,1050,8.7,1016,34,29882,5230,43.4,3898,1332,2926,76,0.6,72,4,18000,25,0.2,25,0,0,99,0.8,80,19,4211,1627,3.8,1586,41,38683,259,2.1,237,22,10773,1668,13.8,1578,90,17533,437,3.6,428,9,47556,1592,13.2,1182,410,2883
506011,Vriddhachalam,South Arcot,52819,19390,10873,4.9,26998,25821,1046,7571,3816,3755,1016,7437,14.1,3820,3617,1056,281,0.5,141,140,1007,33610,74.3,19381,14229,1362,15413,29.2,13426,1987,6757,555,1.1,9,546,16,36851,69.8,13563,23288,582,5114,33.2,3958,1156,3424,2144,13.9,2028,116,17483,8240,53.5,7519,721,10429,1800,11.7,1531,269,5691,3051,19.8,2187,864,2531,178,1.2,161,17,9471,85,0.6,79,6,13167,164,1.1,137,27,5074,1454,2.8,1393,61,22836,441,2.9,419,22,19045,3492,22.7,3384,108,31333,1448,9.4,1427,21,67952,3300,21.4,2708,592,4574
506014,Cuddalore,South Arcot,144561,52169,28311,5.1,73245,71316,1027,18635,9478,9157,1035,17091,11.8,8602,8489,1013,699,0.5,350,349,1003,95459,75.8,53540,41919,1277,41394,28.6,35993,5401,6664,324,0.2,61,263,232,102843,71.1,37191,65652,566,7913,19.1,6781,1132,5990,9062,21.9,8251,811,10174,24510,59.2,21046,3464,6076,1652,4,1555,97,16031,3148,7.6,2243,905,2478,3022,7.3,2898,124,23371,91,0.2,85,6,14167,1249,3,953,296,3220,5818,4,5462,356,15343,1904,4.6,1751,153,11444,8861,21.4,8057,804,10021,3998,9.7,3896,102,38196,11651,28.1,9093,2558,3555
506010,Kurinjipadi,South Arcot,23117,17906,4728,4.9,11648,11469,1016,3121,1587,1534,1035,2992,12.9,1479,1513,978,16,0.1,8,8,1000,12764,63.8,7712,5052,1527,7841,33.9,6149,1692,3634,271,1.2,16,255,63,15005,64.9,5483,9522,576,3450,44,2198,1252,1756,2293,29.2,2013,280,7189,2153,27.5,1992,161,12373,938,12,878,60,14633,2438,31.1,1249,1189,1050,19,0.2,17,2,8500,55,0.7,54,1,54000,1505,19.2,1272,233,5459,669,2.9,629,40,15725,64,0.8,58,6,9667,1021,13,983,38,25868,160,2,159,1,159000,972,12.4,850,122,6967
506012,Bhuvanagiri,South Arcot,17605,15443,3705,4.8,8805,8800,1001,2125,1078,1047,1030,3414,19.4,1681,1733,970,27,0.2,17,10,1700,10912,70.5,6233,4679,1332,6695,38,5049,1646,3067,529,3,86,443,194,10381,59,3670,6711,547,3667,54.8,2564,1103,2325,1393,20.8,1063,330,3221,1641,24.5,1428,213,6704,748,11.2,658,90,7311,2879,43,1866,1013,1842,34,0.5,34,0,0,6,0.1,6,0,0,574,8.6,395,179,2207,694,3.9,551,143,3853,119,1.8,111,8,13875,734,11,688,46,14957,168,2.5,167,1,167000,739,11,573,166,3452
506013,Parangipettai,South Arcot,23550,19941,3784,6.2,10890,12660,860,3002,1434,1568,915,2825,12,1297,1528,849,3,0,2,1,2000,15128,73.6,7866,7262,1083,4872,20.7,4423,449,9851,31,0.1,0,31,0,18647,79.2,6467,12180,531,2414,49.5,2218,196,11316,815,16.7,767,48,15979,1646,33.8,1441,205,7029,1043,21.4,963,80,12038,1214,24.9,1115,99,11263,154,3.2,137,17,8059,3,0.1,3,0,0,389,8,363,26,13962,272,1.2,253,19,13316,151,3.1,148,3,49333,803,16.5,785,18,43611,102,2.1,100,2,50000,741,15.2,556,185,3005
506100,Chidambaram U.A.,South Arcot,67949,68984,13236,5.1,34875,33074,1054,7748,4024,3724,1081,3857,5.7,2069,1788,1157,283,0.4,143,140,1021,49652,82.5,27633,22019,1255,19286,28.4,17302,1984,8721,166,0.2,56,110,509,48497,71.4,17517,30980,565,2567,13.3,2317,250,9268,3893,20.2,3665,228,16075,12865,66.7,11358,1507,7537,1532,7.9,1481,51,29039,845,4.4,659,186,3543,151,0.8,139,12,11583,39,0.2,38,1,38000,169,0.9,149,20,7450,2573,3.8,2449,124,19750,1112,5.8,1029,83,12398,4775,24.8,4568,207,22068,1287,6.7,1262,25,50480,6803,35.3,5528,1275,4336
506003,Arakandanallur,South Arcot,4566,8471,811,5.6,2369,2197,1078,603,305,298,1023,379,8.3,188,191,984,132,2.9,74,58,1276,3078,77.7,1801,1277,1410,1548,33.9,1154,394,2929,25,0.5,0,25,0,2993,65.5,1215,1778,683,637,41.1,316,321,984,239,15.4,227,12,18917,672,43.4,611,61,10016,262,16.9,197,65,3031,368,23.8,112,256,438,7,0.5,7,0,0,0,0,0,0,0,16,1,10,6,1667,178,3.9,172,6,28667,45,2.9,45,0,0,287,18.5,272,15,18133,144,9.3,142,2,71000,241,15.6,197,44,4477
506009,Cuddalore Port,South Arcot,4962,9055,1017,4.9,2522,2440,1034,690,339,351,966,1239,25,615,624,986,0,0,0,0,0,2210,51.7,1455,755,1927,1800,36.3,1462,338,4325,114,2.3,1,113,9,3048,61.4,1059,1989,532,1160,64.4,908,252,3603,486,27,425,61,6967,156,8.7,131,25,5240,265,14.7,165,100,1650,891,49.5,739,152,4862,2,0.1,2,0,0,2,0.1,2,0,0,357,19.8,299,58,5155,104,2.1,102,2,51000,23,1.3,22,1,22000,47,2.6,43,4,10750,29,1.6,29,0,0,80,4.4,59,21,2810
506200,Neyveli U.A.,South Arcot,126889,10911,28498,4.5,66712,60177,1109,15600,8038,7562,1063,16550,13,8705,7845,1110,536,0.4,281,255,1102,95217,85.6,54619,40598,1345,37538,29.6,33798,3740,9037,985,0.8,47,938,50,88366,69.6,32867,55499,592,17551,46.8,16598,953,17417,22493,59.9,21172,1321,16027,14107,37.6,11855,2252,5264,306,0.8,277,29,9552,511,1.4,381,130,2931,121,0.3,113,8,14125,16613,44.3,15827,786,20136,155,0.4,125,30,4167,3370,2.7,3299,71,46465,2355,6.3,1921,434,4426,2984,7.9,2759,225,12262,1160,3.1,1099,61,18016,9963,26.5,7997,1966,4068
507009,Elampillai,Salem,8842,32036,1929,4.6,4521,4321,1046,1029,559,470,1189,294,3.3,153,141,1085,4,0,1,3,333,5275,67.5,3111,2164,1438,4089,46.2,2933,1156,2537,207,2.3,2,205,10,4546,51.4,1586,2960,536,510,12.5,228,282,809,2953,72.2,2200,753,2922,627,15.3,506,121,4182,125,3.1,103,22,4682,383,9.4,123,260,473,1,0,1,0,0,1,0,1,0,0,2499,61.1,1777,722,2461,426,4.8,403,23,17522,27,0.7,19,8,2375,387,9.5,334,53,6302,31,0.8,30,1,30000,209,5.1,142,67,2119
507001,Omalur,Salem,11884,52818,2545,4.7,6018,5866,1026,1484,790,694,1138,865,7.3,439,426,1031,5,0,4,1,4000,7551,72.6,4284,3267,1311,3925,33,3277,648,5057,1270,10.7,21,1249,17,6689,56.3,2720,3969,685,756,19.3,606,150,4040,861,21.9,722,139,5194,2316,59,1957,359,5451,224,5.7,199,25,7960,511,13,388,123,3154,13,0.3,11,2,5500,8,0.2,8,0,0,214,5.5,146,68,2147,523,4.4,466,57,8175,116,3,102,14,7286,1050,26.8,939,111,8459,325,8.3,324,1,324000,941,24,694,247,2810
507002,Taramangalam,Salem,17795,18751,3774,4.7,9199,8596,1070,2426,1305,1121,1164,1050,5.9,522,528,989,0,0,0,0,0,8521,55.4,5125,3396,1509,6885,38.7,5339,1546,3453,1737,9.8,20,1717,12,9173,51.5,3840,5333,720,1995,29,1368,627,2182,3265,47.4,2620,645,4062,1640,23.8,1363,277,4921,1464,21.3,1146,318,3604,495,7.2,194,301,645,21,0.3,16,5,3200,15,0.2,12,3,4000,2513,36.5,1934,579,3340,599,3.4,541,58,9328,138,2,133,5,26600,711,10.3,632,79,8000,233,3.4,227,6,37833,696,10.1,504,192,2625
507005,Jalakandapuram,Salem,12831,83863,2787,4.6,6611,6220,1063,1624,856,768,1115,142,1.1,73,69,1058,0,0,0,0,0,7740,69.1,4584,3156,1452,4818,37.5,4175,643,6493,1181,9.2,38,1143,33,6832,53.2,2398,4434,541,336,7,274,62,4419,3042,63.1,2689,353,7618,1446,30,1216,230,5287,167,3.5,157,10,15700,150,3.1,100,50,2000,13,0.3,13,0,0,6,0.1,4,2,2000,1282,26.6,1134,148,7662,1676,13.1,1478,198,7465,78,1.6,73,5,14600,780,16.2,679,101,6723,114,2.4,113,1,113000,552,11.5,424,128,3313
507004,Mettur,Salem,45773,31459,10486,4.4,23641,22132,1068,4639,2419,2220,1090,6639,14.5,3413,3226,1058,118,0.3,69,49,1408,31625,76.9,18282,13343,1370,13167,28.8,11622,1545,7522,1644,3.6,269,1375,196,30962,67.6,11750,19212,612,1346,10.2,1149,197,5832,3998,30.4,3844,154,24961,7989,60.7,6777,1212,5592,217,1.6,191,26,7346,538,4.1,426,112,3804,425,3.2,384,41,9366,166,1.3,148,18,8222,73,0.6,53,20,2650,2830,6.2,2783,47,59213,929,7.1,860,69,12464,1526,11.6,1336,190,7032,1035,7.9,1016,19,53474,5428,41.2,4425,1003,4412
507003,Veerakkalputtur,Salem,13406,28223,3175,4.2,7015,6391,1098,1413,742,671,1106,600,4.5,321,279,1151,35,0.3,19,16,1188,9558,79.7,5496,4062,1353,3923,29.3,3476,447,7776,193,1.4,56,137,409,9290,69.3,3483,5807,600,632,16.1,481,151,3185,1887,48.1,1844,43,42884,1417,36.1,1164,253,4601,142,3.6,116,26,4462,460,11.7,340,120,2833,17,0.4,12,5,2400,13,0.3,13,0,0,41,1,30,11,2727,1608,12,1591,17,93588,225,5.7,210,15,14000,393,10,339,54,6278,354,9,342,12,28500,670,17.1,483,187,2583
507010,Attur,Salem,55667,20155,12829,4.3,28115,27552,1020,7271,3752,3519,1066,10353,18.6,5214,5139,1015,125,0.2,68,57,1193,32513,67.2,18612,13901,1339,20417,36.7,16247,4170,3896,851,1.5,109,742,147,34399,61.8,11759,22640,519,6583,32.2,4462,2121,2104,4627,22.7,3954,673,5875,9270,45.4,7891,1379,5722,2300,11.3,1906,394,4838,4128,20.2,2423,1705,1421,92,0.5,73,19,3842,63,0.3,60,3,20000,190,0.9,128,62,2065,3433,6.2,2957,476,6212,941,4.6,809,132,6129,4803,23.5,4296,507,8473,1612,7.9,1593,19,83842,2855,14,2002,853,2347
507011,Vennandur,Salem,11368,23634,2679,4.2,5914,5454,1084,1346,725,621,1167,857,7.5,447,410,1090,0,0,0,0,0,5746,57.3,3642,2104,1731,5350,47.1,3778,1572,2403,190,1.7,3,187,16,5828,51.3,2133,3695,577,624,11.7,422,202,2089,4283,80.1,2981,1302,2290,447,8.4,377,70,5386,203,3.8,170,33,5152,410,7.7,243,167,1455,7,0.1,7,0,0,4,0.1,2,2,1000,3314,61.9,2238,1076,2080,895,7.9,680,215,3163,70,1.3,61,9,6778,201,3.8,180,21,8571,41,0.8,41,0,0,205,3.8,156,49,3184
507012,Rasipuram,Salem,39386,48267,8985,4.4,20044,19342,1036,4571,2407,2164,1112,3628,9.2,1857,1771,1049,33,0.1,15,18,833,24580,70.6,14244,10336,1378,15552,39.5,11952,3600,3320,592,1.5,87,505,172,23242,59,8005,15237,525,1679,10.8,929,750,1239,6449,41.5,4736,1713,2765,7426,47.7,6289,1137,5531,519,3.3,390,129,3023,1031,6.6,483,548,881,127,0.8,54,73,740,2,0,2,0,0,2768,17.8,1731,1037,1669,2890,7.3,2445,445,5494,789,5.1,558,231,2416,3421,22,3089,332,9304,1397,9,1374,23,59739,2608,16.8,1826,782,2335
507013,Pillanallur,Salem,8405,20651,1934,4.3,4253,4152,1024,888,454,434,1046,774,9.2,420,354,1186,5,0.1,4,1,4000,4221,56.2,2662,1559,1708,4482,53.3,2666,1816,1468,143,1.7,4,139,29,3780,45,1583,2197,721,606,13.5,285,321,888,3341,74.5,1971,1370,1439,535,11.9,410,125,3280,203,4.5,152,51,2980,395,8.8,127,268,474,8,0.2,6,2,3000,0,0,0,0,0,3074,68.6,1782,1292,1379,213,2.5,144,69,2087,54,1.2,45,9,5000,183,4.1,158,25,6320,52,1.2,50,2,25000,300,6.7,202,98,2061
