"CODE,N,5,0","NAME,C,16","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,7,0","T%_SC,N,7,2","M_SC,N,12,0","F_SC,N,12,0","SR_SC,N,12,0","T_ST,N,12,0","T%_ST,N,7,2","M_ST,N,12,0","F_ST,N,12,0","SR_ST,N,12,0","T_LITTERAT,N,12,0","T%_LITTERA,N,12,2","M_LITTERAT,N,12,0","F_LITTERAT,N,12,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,2","M_WORKERS,N,12,0","F_WORKERS,N,12,0","SR_WORKERS,N,12,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,2","M_MARGINAL,N,12,0","F_MARGINAL,N,12,0","SR_MARGINA,N,12,0","T_NONWORK,N,12,0","T%_NONWORK,N,14,2","M_NONWORK,N,12,0","F_NONWORK,N,12,0","SR_NONWORK,N,12,0","T_PRIMARY,N,12,0","T%_PRIMARY,N,13,2","M_PRIMARY,N,12,0","F_PRIMARY,N,12,0","SR_PRIMARY,N,12,0","T_SECUND,N,12,0","T%_SECUND,N,12,2","M_SECUND,N,12,0","F_SECUND,N,12,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,2","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,12,0","T%_CULTIVA,N,12,2","M_CULTIVAT,N,12,0","F_CULTIVAT,N,12,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,2","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,2","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,12,0","T%_MINING,N,11,2","M_MINING,N,12,0","F_MINING,N,12,0","SR_MINING,N,12,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,2","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,2","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,12,0","T%_CONSTRU,N,13,2","M_CONSTRUC,N,12,0","F_CONSTRUC,N,12,0","SR_CONSTRU,N,12,0","T_TRADE,N,12,0","T%_TRADE,N,11,2","M_TRADE,N,12,0","F_TRADE,N,12,0","SR_TRADE,N,12,0","T_TRANSPOR,N,12,0","T%_TRANSPO,N,13,2","M_TRANSPOR,N,12,0","F_TRANSPOR,N,12,0","SR_TRANSPO,N,12,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,2","M_SERVICES,N,12,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0","LU_FOREST,N,11,2","LU%_FOREST,N,13,2","LU_IRRIGAT,N,11,2","LU%_IRRIGA,N,12,2","LU_UNIRRIG,N,11,2","LU%_UNIRRI,N,12,2","LU_CULT_WA,N,13,2","LU%_CULT_W,N,13,2","LU_NON_CUL,N,13,2","LU%_NON_C,N,12,2","IR_WELL,N,9,2","IR_TUBEWEL,N,12,2","IR_TANK,N,8,2","IR_LAKE,N,8,2","IR_RIVER,N,9,2","IR_GVT_CAN,N,12,2","IR_PRIV_CA,N,11,2","IR_OTHER,N,10,2"
1801,Tiruvadanai,Ramanathapuram,194212,506,41090,4.7,96031,98181,978,26647,13551,13096,1035,37089,9.52,18480,18609,993,153,0.04,83,70,1186,101364,60.49,62532,38832,1610,80526,28.46,55280,25246,2190,17202,0.16,314,16888,19,96484,20.82,40437,56047,721,68479,85.04,44955,23524,1911,2082,2.59,1950,132,14773,9965,12.37,8375,1590,5267,51409,57.8,36264,15145,2394,14611,18.14,6266,8345,751,2457,0.03,2423,34,71265,2,0,2,0,0,288,0.36,213,75,2840,1497,1.86,1452,45,32267,297,0.37,285,12,23750,4449,5.52,4077,372,10960,424,0.53,417,7,59571,5092,6.32,3881,1211,3205,0,0,9339.6,38.05,15198.97,61.95,979.86,2.55,12666.19,33.15,0,0,9396.88,0,0,0,0,0
1802,Paramakkudi,Ramanathapuram,154195,210,34245,4.5,76118,78077,975,21089,10724,10365,1035,46737,15.23,23481,23256,1010,20,0.01,11,9,1222,71916,54.03,46044,25872,1780,73862,28.81,44430,29432,1510,12123,0.25,379,11744,32,68210,20.3,31309,36901,848,64314,87.07,37014,27300,1356,3378,4.58,2452,926,2648,6170,8.35,4964,1206,4116,42691,57.35,28544,14147,2018,21423,29,8287,13136,631,197,0,180,17,10588,3,0,3,0,0,1370,1.85,751,619,1213,1557,2.11,1253,304,4122,451,0.61,448,3,149333,1369,1.85,1279,90,14211,619,0.84,613,6,102167,4182,5.66,3072,1110,2768,0,0,15953.72,28.51,40008.97,71.49,921.89,1.26,16414.81,22.39,40,0,15913.72,0,0,0,0,0
1804,Mudukulattur,Ramanathapuram,211603,198,45833,4.6,104909,106694,983,32907,16819,16088,1045,43757,10.43,22073,21684,1018,33,0.01,17,16,1063,91463,51.18,58092,33371,1741,98300,28.26,59805,38495,1554,11899,0.2,427,11472,37,101404,21.11,44677,56727,788,85231,86.7,50536,34695,1457,5494,5.59,3165,2329,1359,7575,7.71,6104,1471,4150,59655,43.04,37089,22566,1644,22449,22.84,10423,12026,867,3122,0.03,3019,103,29311,5,0.01,5,0,0,1740,1.77,277,1463,189,3499,3.56,2654,845,3141,255,0.26,234,21,11143,2547,2.59,2265,282,8032,442,0.45,436,6,72667,4586,4.67,3403,1183,2877,1821.57,1.71,15141.11,18.41,66750.81,81.59,1844.75,1.68,20878.64,19.89,0,0,15168.25,0,0,0,0,0
1803,Kamudi,Ramanathapuram,101915,178,22715,4.5,50915,51000,998,15572,7862,7710,1020,19750,9.65,9837,9913,992,7,0,4,3,1333,46528,53.89,30003,16525,1816,52141,29.08,29640,22501,1317,4557,0.16,164,4393,37,45217,20.71,21111,24106,876,46806,89.77,25518,21288,1199,1285,2.47,888,397,2237,4050,7.77,3234,816,3963,29905,60.69,19135,10770,1777,16716,32.06,6229,10487,594,184,0,153,31,4935,1,0,1,0,0,578,1.11,286,292,979,611,1.17,513,98,5235,96,0.18,89,7,12714,1109,2.13,1044,65,16062,197,0.38,190,7,27143,2744,5.26,2000,744,2688,0,0,6371.84,13.69,40161.35,86.31,1052.5,1.83,9779.97,17.05,0,0,6369.84,0,0,0,0,0
1806,Rameswaram,Ramanathapuram,23801,661,4656,5.1,12180,11621,1048,4168,2211,1957,1130,436,0.84,200,236,847,0,0,0,0,0,13731,69.94,7571,6160,1229,6704,25.81,6142,562,10929,405,0.13,30,375,80,16692,25.24,6008,10684,562,3554,52.94,3441,113,30451,618,9.29,553,65,8508,2532,37.77,2148,384,5594,150,23.68,136,14,9714,232,3.46,162,70,2314,3167,0.47,3138,29,108207,5,0.07,5,0,0,12,0.18,8,4,2000,451,6.73,394,57,6912,155,2.31,151,4,37750,1400,20.88,1223,177,6910,247,3.68,245,2,122500,885,13.2,680,205,3317,564,15.67,1459.2,60.31,960.3,39.69,589.15,16.37,27.24,0.76,0,0,1459.2,0,0,0,0,0
701,Yercaud,Salem,32500,87,8359,3.9,16468,16032,1027,4841,2467,2374,1039,4769,7.29,2370,2399,988,22312,34.7,11278,11034,1022,10753,38.88,6777,3976,1704,17701,30.62,9950,7751,1284,168,0.02,5,163,31,14631,20.04,6513,8118,802,15126,84.35,8280,6846,1209,269,2.63,208,61,3410,2306,13.03,1462,844,1732,5285,31.76,3207,2078,1543,3777,21.34,1956,1821,1074,5868,0.33,2937,2931,1002,196,1.11,180,16,11250,38,0.21,18,20,900,112,0.63,101,11,9182,119,0.67,89,30,2967,310,1.75,264,46,5739,212,1.2,209,3,69667,1784,10.08,989,795,1244,0,57.53,15,0.1,14722.23,99.9,275.08,0.74,242.79,0.65,15,0,0,0,0,0,0,0
705,Salem,Salem,393564,451,96874,4.1,203798,189766,1074,51738,27914,23824,1172,72627,9.46,37217,35410,1051,15538,2.01,7923,7615,1040,163701,47.89,104814,58887,1780,184925,31.67,124627,60298,2067,12080,0.09,370,11710,32,196559,20.02,78801,117758,669,127639,68.39,77405,50234,1541,33373,18.68,27620,5753,4801,23913,12.93,19602,4311,4547,49252,40.15,36164,13088,2763,76542,41.39,39793,36749,1083,676,0,546,130,4200,1169,0.63,902,267,3378,9382,5.07,7078,2304,3072,19633,10.62,16832,2801,6009,4358,2.36,3710,648,5725,8037,4.35,6599,1438,4589,4545,2.46,4492,53,84755,11331,6.13,8511,2820,3018,3046.68,25.77,11039.05,25.91,31562.55,74.09,4874.35,5.59,17067.04,19.57,9608.72,262.96,183.64,0,939.12,44.61,0,0
702,Omalur,Salem,315946,476,73667,4.3,167358,148588,1126,43901,25221,18680,1350,58433,9.77,30859,27574,1119,4475,0.75,2369,2106,1125,113125,41.58,75352,37773,1995,141373,30.34,95855,45518,2106,7245,0.13,420,6825,62,167328,22.5,71083,96245,739,112684,76.4,73348,39336,1865,16694,15.11,12635,4059,3113,11995,8.48,9872,2123,4650,44902,34.63,34218,10684,3203,62804,44.42,35326,27478,1286,310,0,259,51,5078,4668,3.3,3545,1123,3157,8812,6.23,6061,2751,2203,6482,4.59,5266,1216,4331,1400,0.99,1308,92,14217,3254,2.3,2738,516,5306,2170,1.53,2138,32,66813,6571,4.65,4996,1575,3172,5020.89,21.79,14770.96,37.85,24251.31,62.15,4158.27,6.27,8720.98,13.14,11481.83,0,2669.45,0,203.6,195.18,0,221
703,Mettur,Salem,248362,338,60408,4.1,132626,115736,1146,31230,18122,13108,1383,31276,6.67,16555,14721,1125,7358,1.54,3813,3545,1076,97080,44.71,64282,32798,1960,113215,31.93,79300,33915,2338,15342,0.26,638,14704,43,119805,21.21,52688,67117,785,85057,74.69,55432,29625,1871,16421,14.94,14177,2244,6318,11737,10.37,9691,2046,4737,39208,33.56,29146,10062,2897,44658,39.45,25237,19421,1299,694,0.01,605,89,6798,497,0.44,444,53,8377,6845,6.05,5523,1322,4178,7784,6.88,6982,802,8706,1792,1.58,1672,120,13933,3130,2.76,2605,525,4962,1827,1.61,1806,21,86000,6780,5.99,5280,1500,3520,866.05,20.13,5626.63,15.73,30136.78,84.27,6023.06,8.2,16883.85,22.98,5626.63,0,0,0,0,0,0,0
704,Sankari,Salem,319216,425,84065,3.8,170709,148507,1150,35967,21659,14308,1514,44263,7.39,23592,20671,1141,1291,0.21,659,632,1043,114419,40.4,77743,36676,2120,156915,33.14,105775,51140,2068,16923,0.15,464,16459,28,145378,20.2,64470,80908,797,117750,74.81,73072,44678,1636,23596,15.27,19685,3911,5033,15569,9.92,13018,2551,5103,52663,26.63,38035,14628,2600,64267,40.96,34384,29883,1151,456,0,371,85,4365,364,0.23,282,82,3439,7703,4.91,5895,1808,3261,14275,9.1,12387,1888,6561,1618,1.03,1403,215,6526,4276,2.73,3692,584,6322,4372,2.79,4332,40,108300,6921,4.41,4994,1927,2592,1656,6.63,15977.64,29.7,37818.15,70.3,2319.43,3.09,14066.08,18.71,10645.64,552,221,0,39,4520,0,0
708,Tiruchengodu,Salem,253355,329,69477,3.6,129539,123816,1046,25859,13958,11901,1173,56442,11.43,28966,27476,1054,8,0,6,2,3000,107717,47.35,69988,37729,1855,137632,33.61,85159,52473,1623,7794,0.08,210,7584,28,107929,17.43,44170,63759,693,91880,66.56,50107,41773,1200,32341,23.69,24323,8018,3034,13411,9.74,10729,2682,4000,42807,31.52,27021,15786,1712,48211,35.03,22406,25805,868,592,0,468,124,3774,270,0.2,212,58,3655,3907,2.84,2273,1634,1391,25919,18.83,19908,6011,3312,2515,1.83,2142,373,5743,3921,2.85,3316,605,5481,2957,2.15,2910,47,61915,6533,4.75,4503,2030,2218,0,0,15620,25.13,46525.8,74.87,5804,7.54,8992.12,11.69,10538,0,853,0,617,3612,0,0
706,Attur,Salem,429867,262,108432,4,218489,211378,1034,55509,29131,26378,1104,97256,11.54,49586,47670,1040,37891,4.52,19412,18479,1050,181484,48.48,114050,67434,1691,222410,30.93,132976,89434,1487,13969,0.06,273,13696,20,193488,19.83,85240,108248,787,198100,88.98,113415,84685,1339,7336,3.39,6115,1221,5008,16974,7.63,13446,3528,3811,89296,32.33,61609,27687,2225,108013,48.56,51111,56902,898,596,0,518,78,6641,195,0.09,177,18,9833,1770,0.8,1125,645,1744,4594,2.07,4078,516,7903,972,0.44,912,60,15200,5084,2.29,4312,772,5585,2258,1.02,2238,20,111900,9632,4.33,6896,2736,2520,10545.08,26.19,25813.61,38.28,41617.94,61.72,15908.95,9.67,37798.24,23.04,25753.33,60,0,0,0,0,0,0
707,Rasipuram,Salem,214924,265,56710,3.8,110048,104876,1049,24721,13267,11454,1158,54471,13.16,28289,26182,1080,22852,5.45,11707,11145,1050,90937,47.81,57263,33674,1701,115168,32.42,69677,45491,1532,4326,0.05,112,4214,27,95430,18.73,40259,55171,730,89429,77.41,50504,38925,1297,15854,14,11240,4614,2436,9885,8.58,7933,1952,4064,37239,31.1,24209,13030,1858,51555,44.77,25778,25777,1000,363,0,286,77,3714,272,0.24,231,41,5634,9219,8,5848,3371,1735,5462,4.74,4416,1046,4222,1173,1.02,976,197,4954,2987,2.59,2544,443,5743,1724,1.5,1703,21,81095,5174,4.49,3686,1488,2477,3716.35,32.41,13865.32,43.32,19453.45,56.68,6201.24,7.55,14884.08,18.11,12395.27,0,1552.05,0,165,327,45,381
710,Paramathivelur,Salem,177767,340,47751,3.7,89883,87884,1023,17412,9138,8274,1104,30551,8.71,15479,15072,1027,11,0,8,3,2667,85314,53.2,53763,31551,1704,91813,32.38,57558,34255,1680,6839,0.11,194,6645,29,79115,18.07,32131,46984,684,72339,78.63,41915,30424,1378,7660,8.5,5807,1853,3134,11814,12.87,9836,1978,4973,27300,32.97,18890,8410,2246,40814,44.45,20071,20743,968,4080,0.04,2841,1239,2293,145,0.16,113,32,3531,1906,2.08,1271,635,2002,4590,5,3583,1007,3558,1164,1.27,953,211,4517,4347,4.73,3787,560,6763,2182,2.38,2164,18,120222,5285,5.76,3885,1400,2775,0,0,16086.49,37.38,26946.07,62.62,2820.97,5.39,6499.85,12.41,12820.61,0,0,0,3081.68,0,186.2,0
709,Namakkal,Salem,373662,290,98386,3.8,189884,183778,1033,41126,21630,19496,1109,86233,11.8,44080,42153,1046,23288,3.14,11715,11573,1012,179336,53.93,112487,66849,1683,191948,31.66,118298,73650,1606,11672,0.07,248,11424,22,170042,19.09,71338,98704,723,150647,78.24,83454,67193,1242,15123,8.13,12336,2787,4426,26178,13.64,22508,3670,6133,60497,29.73,40119,20378,1969,88087,45.89,41752,46335,901,1587,0.01,1162,425,2734,476,0.25,421,55,7655,3277,1.71,2228,1049,2124,9403,4.9,7907,1496,5285,2443,1.27,2201,242,9095,6835,3.56,6165,670,9201,8322,4.34,8289,33,251182,11021,5.74,8054,2967,2715,5445.03,15.51,23564.25,30.03,54908.12,69.97,12263.14,9.54,18038.33,14,21023.56,14.18,934.13,0,1592.79,0,0,0
606,Kallakkurichi,South Arcot,624403,279,132044,4.7,317045,307358,1032,99783,50697,49086,1033,184877,15.09,94236,90641,1040,32329,2.63,16392,15937,1029,218794,41.71,143539,75255,1907,272727,28.82,179955,92772,1940,30757,0.15,938,29819,31,320919,21.81,136152,184767,737,246596,90.19,158319,88277,1793,7405,2.94,6548,857,7641,18726,6.87,15088,3638,4147,123951,48.02,96855,27096,3575,121181,44.43,60270,60911,989,851,0,696,155,4490,613,0.22,498,115,4330,2041,0.75,1560,481,3243,3775,1.38,3545,230,15413,1589,0.58,1443,146,9884,5209,1.91,4635,574,8075,1611,0.59,1591,20,79550,11906,4.37,8862,3044,2911,52067.03,25.39,37761.79,35.67,67915.97,64.33,17926.48,8.02,42381.05,19.34,18511.32,376,13371.57,1632,27,3003.56,0,845.96
605,Tirukkoyilur,South Arcot,318018,426,64542,4.9,161621,156397,1033,54976,27773,27203,1021,91669,14.79,47021,44648,1053,2134,0.34,1082,1052,1029,109688,41.7,72523,37165,1951,130440,27.67,87985,42455,2072,13512,0.13,411,13101,31,174066,23.03,73225,100841,726,116109,88.87,76159,39950,1906,5135,4.08,4383,752,5828,9196,7.05,7443,1753,4246,52219,45.45,43484,8735,4978,63345,48.56,32246,31099,1037,358,0,283,75,3773,187,0.14,146,41,3561,2910,2.23,2293,617,3716,1521,1.17,1445,76,19013,704,0.54,645,59,10932,2830,2.17,2528,302,8371,838,0.64,828,10,82800,5528,4.24,4087,1441,2836,1533.35,9.83,23515.63,53.99,19999.31,46.01,7994.81,10.77,14520.6,19.64,7741.31,4121.74,182.81,7981.96,216.42,3180.41,157.07,37.83
601,Gingee,South Arcot,365504,345,77715,4.7,184941,180563,1024,55237,28060,27177,1032,74555,10.35,37836,36719,1030,5671,0.78,2859,2812,1017,150515,48.51,97547,52968,1842,159943,27.81,101660,58283,1744,11738,0.11,389,11349,34,193823,22.68,82892,110931,747,143352,89.47,87964,55388,1588,4127,2.74,3637,490,7422,12464,7.79,10059,2405,4183,77754,40.72,59252,18502,3202,64880,40.56,28167,36713,767,461,0,325,136,2390,257,0.16,220,37,5946,1414,0.88,1172,242,4843,1905,1.19,1748,157,11134,808,0.51,717,91,7879,2952,1.85,2740,212,12925,887,0.55,874,13,67231,8625,5.39,6445,2180,2956,6629.76,11.43,27402.92,46.05,32309.09,53.95,5702.22,5.39,28315.59,26.76,19530.61,130.42,653,7230.69,0,30,0,0
607,Ulundurpettai,South Arcot,273704,343,56575,4.8,138931,134773,1031,47196,23947,23249,1030,79887,14.81,40533,39354,1030,757,0.15,397,360,1103,88560,39.1,59625,28935,2061,111202,28,76627,34575,2216,14586,0.28,754,13832,55,147916,22.49,61550,86366,713,100795,90.17,67888,32907,2063,2867,3.04,2591,276,9388,7540,6.78,6148,1392,4417,53394,36.48,43770,9624,4548,46560,41.87,23519,23041,1021,322,0,256,66,3879,519,0.47,343,176,1949,1105,0.99,904,201,4498,1442,1.3,1389,53,26208,320,0.29,298,22,13545,2220,2,2033,187,10872,767,0.69,753,14,53786,4553,4.09,3362,1191,2823,4178.94,9.97,21702.67,50.06,21646.91,49.94,8731.53,11.24,18293.42,23.14,9433.02,11.86,0,12257.74,0,0,0,0
608,Panruti,South Arcot,278040,510,58870,4.7,141411,136629,1035,43043,21886,21157,1034,68004,12.43,34551,33453,1033,458,0.08,227,231,983,112612,47.92,76745,35867,2140,115101,28.17,78326,36775,2130,12392,0.21,596,11796,51,150547,22.47,62489,88058,710,101809,87.86,67305,34504,1951,4593,4.58,3823,770,4965,8699,7.56,7198,1501,4795,41989,19.49,33945,8044,4220,58664,50.97,32341,26323,1229,479,0,352,127,2772,677,0.59,667,10,66700,1917,1.67,1397,520,2687,2113,1.84,1878,235,7991,563,0.49,548,15,36533,2561,2.23,2220,341,6510,1199,1.04,1183,16,73938,4939,4.29,3795,1144,3317,521.49,8.18,16337.38,37.05,23097.91,62.95,3871.6,9.1,8307.44,16.08,609.81,13456.64,82.92,568.8,0,1475.96,0,0
610,Vriddhachalam,South Arcot,274147,335,62361,4.4,138740,135407,1025,43370,21947,21423,1024,85130,15.69,43011,42119,1021,1853,0.34,933,920,1014,112209,48.62,76121,36088,2109,115668,28.4,77850,37818,2059,14435,0.09,256,14179,18,144044,22.12,60634,83410,727,105496,87.45,69273,36223,1912,2363,5.8,2106,257,8195,7809,6.75,6471,1338,4836,51374,46.52,40316,11058,3646,49527,42.82,24547,24980,983,247,0,214,33,6485,4348,3.76,4196,152,27605,883,0.76,680,203,3350,1167,1.01,1127,40,28175,313,0.27,299,14,21357,2109,1.82,1877,232,8091,808,0.7,799,9,88778,4892,4.23,3795,1097,3459,270.68,5.9,15474.83,29.02,37924.52,70.98,8526.25,10.37,14967.65,18.46,10407.45,535.71,4308.64,80,54,0,0,92.2
611,Tittakudi,South Arcot,208099,343,48191,4.3,105114,102985,1021,30086,15473,14613,1059,77148,18.84,39196,37952,1033,915,0.22,461,454,1015,83495,46.9,55531,27964,1986,93749,29.07,60493,33256,1819,7287,0.14,288,6999,41,107063,21.3,44333,62730,707,83371,88.91,51632,31739,1627,3081,3.31,2775,306,9069,7297,7.78,6086,1211,5026,43609,23.58,31674,11935,2654,39548,42.18,19772,19776,1000,192,0,164,28,5857,22,0.02,22,0,0,888,0.95,698,190,3674,1839,1.96,1768,71,24901,354,0.38,309,45,6867,2124,2.27,1966,158,12443,497,0.53,484,13,37231,4676,4.99,3636,1040,3496,70.82,2.5,18898.42,56.65,14458.39,43.35,7837.72,12.9,18039.94,29.68,0,0,18898.4,0,0,0,0,0
609,Cuddalore,South Arcot,286900,589,62094,4.6,146184,140716,1039,43028,21921,21107,1039,87112,15.45,44324,42788,1036,722,0.13,367,355,1034,128123,52.54,81594,46529,1754,116107,28.38,81432,34675,2348,6614,0.17,487,6127,79,164179,22.4,64265,99914,643,93229,79.99,61605,31624,1948,10724,9.55,9848,876,11242,12154,10.47,9979,2175,4588,22624,44.42,20047,2577,7779,66956,57.67,38018,28938,1314,3290,0.03,3185,105,30333,359,0.31,355,4,88750,3606,3.11,3004,602,4990,5754,4.96,5528,226,24460,1364,1.17,1316,48,27417,4017,3.46,3453,564,6122,1630,1.4,1600,30,53333,6507,5.6,4926,1581,3116,208.72,0.43,19606.75,61.61,12155.79,38.39,5698.93,11.73,10863.5,22.42,15207.86,0,4405.66,0,0,9.61,0,0
604,Villupuram,South Arcot,481744,529,100924,4.8,244946,236798,1034,74837,37748,37089,1018,134212,14.21,68457,65755,1041,1978,0.21,1001,977,1025,210617,51.76,134288,76329,1759,201083,28.14,135544,65539,2068,17511,0.13,624,16887,37,263150,22.58,108778,154372,705,174272,86.62,112575,61697,1825,9751,4.89,8778,973,9022,17060,8.48,14191,2869,4946,58575,40.03,49324,9251,5332,114973,57.18,62615,52358,1196,632,0,551,81,6802,92,0.05,85,7,12143,4268,2.12,3548,720,4928,4648,2.31,4414,234,18863,835,0.42,816,19,42947,4799,2.39,4310,489,8814,2069,1.03,2038,31,65742,10192,5.07,7843,2349,3339,759.15,2.94,38989.62,59.9,26109.24,40.1,3862.44,4.24,19880.49,21.84,10679.22,20145.52,67.91,8022.15,0,75.37,0,0
612,Chidambaram,South Arcot,288049,514,63614,4.5,146253,141796,1031,39172,19768,19404,1019,99433,17.62,50754,48679,1043,2253,0.41,1173,1080,1086,142461,57.24,88433,54028,1637,119992,29.03,83615,36377,2299,8313,0.14,399,7914,50,159744,21.61,62239,97505,638,103136,85.83,69633,33503,2078,3973,3.44,3603,370,9738,12883,10.74,10379,2504,4145,28298,28.42,24317,3981,6108,71877,59.9,42519,29358,1448,2812,0.02,2654,158,16797,149,0.12,143,6,23833,923,0.77,684,239,2862,2094,1.75,1999,95,21042,956,0.8,920,36,25556,4586,3.82,3728,858,4345,1383,1.15,1373,10,137300,6914,5.76,5278,1636,3226,124.35,2.73,29267,67.76,13922.1,32.24,2854.41,5.09,8468.62,15.11,0,0,29267,0,0,0,0,0
613,Kattumannarkoil,South Arcot,225034,500,49872,4.5,114429,110605,1035,31950,16362,15588,1050,78006,17.65,39708,38298,1037,1003,0.23,513,490,1047,112196,58.11,69745,42451,1643,92297,29.37,66094,26203,2522,8955,0.2,439,8516,52,123782,21.28,47896,75886,631,80864,87.58,56353,24511,2299,2743,3.01,2467,276,8938,8690,9.42,7274,1416,5137,26232,29.86,22903,3329,6880,54263,58.79,33105,21158,1565,335,0,311,24,12958,34,0.04,34,0,0,795,0.86,619,176,3517,1548,1.68,1457,91,16011,400,0.43,391,9,43444,2538,2.75,2331,207,11261,653,0.71,645,8,80625,5499,5.96,4298,1201,3579,0,0,20886.66,63.61,11976.04,36.39,2159.69,4.8,9940.06,22.09,25.89,1432.88,0,0,0,19472.89,0,0
603,Vanur,South Arcot,153542,341,30790,5,78485,75057,1046,23828,12001,11827,1015,48073,15.93,24455,23618,1035,1345,0.46,711,634,1121,67403,51.96,42932,24471,1754,64182,28.41,43614,20568,2120,2567,0.1,148,2419,61,86793,22.61,34723,52070,667,52218,80.01,33484,18734,1787,5351,9.68,4729,622,7603,6613,10.3,5401,1212,4456,19922,29.13,15044,4878,3084,30317,47.24,16622,13695,1214,1115,0.02,1057,58,18224,864,1.35,761,103,7388,775,1.21,606,169,3586,3439,5.36,3082,357,8633,1137,1.77,1041,96,10844,2415,3.76,2147,268,8011,552,0.86,543,9,60333,3646,5.68,2711,935,2899,100,0,8853.93,32.01,19021.39,67.99,5321.62,11.83,11703.04,25.97,1984.36,0,6815.16,19.18,0,136.56,0,0
602,Tindivanam,South Arcot,332296,338,69381,4.8,168040,164256,1023,53770,27139,26631,1019,111770,17.05,56651,55119,1028,3586,0.54,1800,1786,1008,135044,48.49,87593,47451,1846,145223,28.17,93614,51609,1814,14877,0.15,484,14393,34,172196,22.25,73942,98254,753,129173,88.68,81032,48141,1683,4948,3.68,4264,684,6234,11102,7.64,8318,2784,2988,59141,31.04,46654,12487,3736,66937,46.09,31509,35428,889,2702,0.02,2575,127,20276,393,0.27,294,99,2970,1245,0.86,939,306,3069,2938,2.02,2614,324,8068,765,0.53,711,54,13167,3432,2.36,2477,955,2594,1144,0.79,1126,18,62556,6526,4.49,4715,1811,2604,542.57,1.1,26472.89,40.44,39485.64,59.56,5565.15,5.62,25755.53,26.65,12646.31,0,7081.24,6380.45,0,242,0,152.11
1301,Sirkazhi,Thanjavur,212922,523,48118,4.4,107477,105445,1019,29750,15036,14714,1022,79308,18.75,39924,39384,1014,803,0.19,411,392,1048,107718,58.81,65366,42352,1543,84890,28.98,61710,23180,2662,9122,0.29,622,8500,73,118910,21.2,45145,73765,612,71431,84.1,50461,20970,2406,3784,4.5,3407,377,9037,9675,11.4,7842,1833,4278,15684,17.04,14140,1544,9158,52119,61.4,32719,19400,1687,3588,0.04,3562,26,137000,40,0.05,40,0,0,889,1.05,571,318,1796,1815,2.14,1762,53,33245,1080,1.27,1074,6,179000,3962,4.67,3140,822,3820,857,1.01,840,17,49412,4856,5.72,3862,994,3885,1123.85,2.76,22307,82.74,4652.37,17.26,1068.15,2.62,11546.96,28.37,0,0,0,0,0,22307,0,0
1318,Vedaranniyam,Thanjavur,166393,337,40482,4.1,84215,82178,1025,20324,10408,9916,1050,36089,11.02,18329,17760,1032,57,0.02,26,31,839,93767,64.19,57359,36408,1575,65049,28.76,47852,17197,2783,10117,0.58,972,9145,106,91227,21.27,35391,55836,634,55416,85.19,39951,15465,2583,2722,4.19,2007,715,2807,6911,10.62,5894,1017,5795,23636,33.28,20417,3219,6343,30350,46.66,18144,12206,1486,1429,0.02,1389,40,34725,1,0,1,0,0,928,1.43,445,483,921,1519,2.34,1301,218,5968,275,0.42,261,14,18643,2374,3.65,2151,223,9646,543,0.83,537,6,89500,3994,6.14,3206,788,4069,1954.36,6.46,8428.31,28.27,21390.52,71.73,4030.41,8.16,10370.29,20.99,0,0,0,0,8428.31,0,0,0
